name,cpu_milli,memory_mib,num_gpu,gpu_milli,gpu_spec,qos,pod_phase,creation_time,deletion_time,scheduled_time,source_file
openb-pod-2176,3152,5600,1,1000,,BE,Failed,10773004,10773218,10773005.0,openb_pod_list_cpu050.csv
openb-pod-2177,4000,30517,1,230,,BE,Pending,10774009,10774122,,openb_pod_list_cpu050.csv
openb-pod-2178,4000,30517,1,230,,BE,Running,10774041,10774675,10774563.0,openb_pod_list_cpu050.csv
openb-pod-2179,11908,47104,1,470,,LS,Running,10774081,10777218,10774152.0,openb_pod_list_cpu050.csv
openb-pod-2180,11908,47104,1,470,,LS,Pending,10774081,10774224,,openb_pod_list_cpu050.csv
openb-pod-2181,11908,47104,1,470,,LS,Pending,10774361,10774546,,openb_pod_list_cpu050.csv
openb-pod-2182,4000,30517,1,230,,BE,Pending,10774641,10774760,,openb_pod_list_cpu050.csv
openb-pod-2183,4000,30517,1,230,,BE,Running,10775528,10775728,10775669.0,openb_pod_list_cpu050.csv
openb-pod-2184,11400,48128,1,1000,,LS,Running,10775806,10781041,10775810.0,openb_pod_list_cpu050.csv
openb-pod-2185,12000,15360,1,1000,,LS,Running,10776158,10792535,10776158.0,openb_pod_list_cpu050.csv
openb-pod-2186,64200,263168,8,1000,,LS,Failed,10776230,10776727,10776230.0,openb_pod_list_cpu050.csv
openb-pod-2187,11400,48128,1,1000,,LS,Running,10776951,10783518,10776953.0,openb_pod_list_cpu050.csv
openb-pod-2188,4000,30517,1,230,,BE,Pending,10777110,10777415,,openb_pod_list_cpu050.csv
openb-pod-2189,11400,48128,1,1000,,LS,Running,10777152,10777363,10777154.0,openb_pod_list_cpu050.csv
openb-pod-2190,7000,30000,1,1000,,Burstable,Running,10777323,10916866,10777323.0,openb_pod_list_cpu050.csv
openb-pod-2191,8000,30517,1,470,,BE,Running,10777725,10777817,10777795.0,openb_pod_list_cpu050.csv
openb-pod-2192,4000,30517,1,230,,BE,Pending,10777726,10777818,,openb_pod_list_cpu050.csv
openb-pod-2193,6000,6144,1,460,,LS,Running,10778134,10778673,10778201.0,openb_pod_list_cpu050.csv
openb-pod-2194,6000,6144,1,460,,LS,Running,10778134,10778703,10778134.0,openb_pod_list_cpu050.csv
openb-pod-2195,11400,48128,1,1000,,LS,Running,10779047,10779321,10779119.0,openb_pod_list_cpu050.csv
openb-pod-2196,4152,10600,1,550,,BE,Failed,10779107,10779163,10779108.0,openb_pod_list_cpu050.csv
openb-pod-2197,4000,30517,1,230,,BE,Running,10779198,10779526,10779335.0,openb_pod_list_cpu050.csv
openb-pod-2198,4000,22888,1,220,,BE,Running,10779512,10782231,10779512.0,openb_pod_list_cpu050.csv
openb-pod-2199,4000,30517,1,220,,BE,Running,10780285,10787622,10780285.0,openb_pod_list_cpu050.csv
openb-pod-2200,11400,48128,1,1000,,LS,Running,10780570,10780674,10780604.0,openb_pod_list_cpu050.csv
openb-pod-2201,4152,10600,1,550,,BE,Pending,10780864,10780895,,openb_pod_list_cpu050.csv
openb-pod-2202,4152,10600,1,550,,BE,Failed,10780942,10780970,10780942.0,openb_pod_list_cpu050.csv
openb-pod-2203,11908,47104,1,1000,,BE,Pending,10781128,10781315,,openb_pod_list_cpu050.csv
openb-pod-2204,9810,41560,1,1000,,LS,Running,10781460,10782137,10781564.0,openb_pod_list_cpu050.csv
openb-pod-2205,4000,30517,1,230,,BE,Running,10782000,10782605,10782381.0,openb_pod_list_cpu050.csv
openb-pod-2206,4152,10600,1,370,,BE,Failed,10782128,10782914,10782128.0,openb_pod_list_cpu050.csv
openb-pod-2207,4000,30517,1,230,,BE,Running,10782482,10782602,10782552.0,openb_pod_list_cpu050.csv
openb-pod-2208,4000,30517,1,230,,BE,Running,10782603,10783670,10783532.0,openb_pod_list_cpu050.csv
openb-pod-2209,4000,30517,1,230,,BE,Running,10782608,10783722,10783237.0,openb_pod_list_cpu050.csv
openb-pod-2210,8000,30517,1,220,,BE,Running,10782720,10784746,10782720.0,openb_pod_list_cpu050.csv
openb-pod-2211,16000,32768,1,1000,,LS,Running,10783359,10796580,10783990.0,openb_pod_list_cpu050.csv
openb-pod-2212,6000,12288,1,460,,LS,Running,10783954,10786954,10784023.0,openb_pod_list_cpu050.csv
openb-pod-2213,88000,327680,8,1000,,Burstable,Failed,10784738,10784853,10784739.0,openb_pod_list_cpu050.csv
openb-pod-2214,11400,48128,1,1000,,LS,Running,10785108,10785984,10785110.0,openb_pod_list_cpu050.csv
openb-pod-2215,11908,47104,1,1000,,BE,Running,10785731,10787463,10785765.0,openb_pod_list_cpu050.csv
openb-pod-2216,4152,10600,1,550,,BE,Failed,10786024,10786080,10786024.0,openb_pod_list_cpu050.csv
openb-pod-2217,11400,48128,1,1000,,LS,Running,10786726,10789945,10786763.0,openb_pod_list_cpu050.csv
openb-pod-2218,3152,5600,1,1000,,BE,Failed,10786775,10786927,10786775.0,openb_pod_list_cpu050.csv
openb-pod-2219,4000,22888,1,320,,BE,Running,10786929,10787005,10786929.0,openb_pod_list_cpu050.csv
openb-pod-2220,4152,10600,1,370,,BE,Failed,10786999,10788173,10786999.0,openb_pod_list_cpu050.csv
openb-pod-2221,1000,6144,1,1000,,LS,Running,10787140,10792986,10787143.0,openb_pod_list_cpu050.csv
openb-pod-2222,4152,10600,1,370,,BE,Failed,10787314,10788482,10787314.0,openb_pod_list_cpu050.csv
openb-pod-2223,4152,10600,1,550,,BE,Failed,10787488,10787519,10787488.0,openb_pod_list_cpu050.csv
openb-pod-2224,4152,10600,1,550,,BE,Failed,10787560,10787613,10787560.0,openb_pod_list_cpu050.csv
openb-pod-2225,8000,16000,1,460,,LS,Running,10787579,10789116,10787580.0,openb_pod_list_cpu050.csv
openb-pod-2226,4152,10600,1,550,,BE,Failed,10788145,10788202,10788145.0,openb_pod_list_cpu050.csv
openb-pod-2227,4000,30517,1,230,,BE,Pending,10788585,10788957,,openb_pod_list_cpu050.csv
openb-pod-2228,18708,64512,1,1000,,LS,Running,10789747,10790365,10789750.0,openb_pod_list_cpu050.csv
openb-pod-2229,4000,15258,1,320,,BE,Running,10790226,10790856,10790226.0,openb_pod_list_cpu050.csv
openb-pod-2230,8000,16384,1,1000,,LS,Running,10790562,10791995,10790564.0,openb_pod_list_cpu050.csv
openb-pod-2231,4152,10600,1,370,,BE,Failed,10792031,10792815,10792031.0,openb_pod_list_cpu050.csv
openb-pod-2232,18708,64512,1,1000,,LS,Running,10792329,10793384,10792332.0,openb_pod_list_cpu050.csv
openb-pod-2233,3152,5600,1,1000,,BE,Failed,10792798,10792839,10792798.0,openb_pod_list_cpu050.csv
openb-pod-2234,16000,32768,1,1000,,LS,Succeeded,10792988,10796642,10793023.0,openb_pod_list_cpu050.csv
openb-pod-2235,3152,5600,1,1000,,BE,Failed,10793544,10793707,10793544.0,openb_pod_list_cpu050.csv
openb-pod-2236,32200,132096,4,1000,,LS,Failed,10793686,10800396,10793686.0,openb_pod_list_cpu050.csv
openb-pod-2237,3152,5600,1,1000,,BE,Failed,10793722,10793932,10793722.0,openb_pod_list_cpu050.csv
openb-pod-2238,3152,5600,1,1000,,BE,Failed,10793732,10793881,10793733.0,openb_pod_list_cpu050.csv
openb-pod-2239,9810,41560,1,1000,,LS,Running,10793828,10796606,10793902.0,openb_pod_list_cpu050.csv
openb-pod-2240,6000,6144,1,460,,LS,Running,10794273,10795084,10794273.0,openb_pod_list_cpu050.csv
openb-pod-2241,4152,10600,1,370,,BE,Failed,10795840,10796633,10795840.0,openb_pod_list_cpu050.csv
openb-pod-2242,4000,30517,1,230,,BE,Pending,10795896,10796909,,openb_pod_list_cpu050.csv
openb-pod-2243,4000,15258,1,320,,BE,Running,10796146,10796810,10796148.0,openb_pod_list_cpu050.csv
openb-pod-2244,4000,15258,1,320,,BE,Running,10796958,10811888,10796959.0,openb_pod_list_cpu050.csv
openb-pod-2245,8000,16384,1,1000,,LS,Running,10797519,10825655,10797868.0,openb_pod_list_cpu050.csv
openb-pod-2246,4152,10600,1,370,,BE,Failed,10798845,10800011,10798845.0,openb_pod_list_cpu050.csv
openb-pod-2247,18708,64512,1,1000,,LS,Running,10799395,10799992,10799397.0,openb_pod_list_cpu050.csv
openb-pod-2248,4000,30517,1,220,,BE,Running,10799683,10800461,10799717.0,openb_pod_list_cpu050.csv
openb-pod-2249,3152,5600,1,1000,,BE,Pending,10799686,10799877,,openb_pod_list_cpu050.csv
openb-pod-2250,11400,48128,1,1000,,LS,Running,10799694,10800027,10799697.0,openb_pod_list_cpu050.csv
openb-pod-2251,3152,5600,1,1000,,BE,Failed,10799829,10800027,10799829.0,openb_pod_list_cpu050.csv
openb-pod-2252,1000,2048,1,650,,BE,Running,10799883,10799993,10799884.0,openb_pod_list_cpu050.csv
openb-pod-2253,8000,16384,1,1000,,LS,Running,10800154,10825835,10800156.0,openb_pod_list_cpu050.csv
openb-pod-2254,4152,10600,1,370,,BE,Failed,10800812,10801620,10800812.0,openb_pod_list_cpu050.csv
openb-pod-2255,4152,10600,1,370,,BE,Failed,10801277,10802066,10801277.0,openb_pod_list_cpu050.csv
openb-pod-2256,11908,47104,1,470,,LS,Running,10801404,10804031,10801406.0,openb_pod_list_cpu050.csv
openb-pod-2257,12000,24576,1,1000,,Burstable,Succeeded,10801449,10801498,10801450.0,openb_pod_list_cpu050.csv
openb-pod-2258,8000,30517,1,470,,BE,Pending,10801461,10802033,,openb_pod_list_cpu050.csv
openb-pod-2259,11400,48128,1,1000,,LS,Running,10801862,10802238,10801867.0,openb_pod_list_cpu050.csv
openb-pod-2260,11400,48128,1,1000,,LS,Running,10803002,10805530,10803004.0,openb_pod_list_cpu050.csv
openb-pod-2261,11908,47104,1,470,,LS,Pending,10803559,10803680,,openb_pod_list_cpu050.csv
openb-pod-2262,4000,15258,1,220,,BE,Running,10804113,10817349,10804115.0,openb_pod_list_cpu050.csv
openb-pod-2263,3152,5600,1,1000,,BE,Failed,10804263,10804471,10804263.0,openb_pod_list_cpu050.csv
openb-pod-2264,3152,5600,1,1000,,BE,Failed,10805049,10805235,10805049.0,openb_pod_list_cpu050.csv
openb-pod-2265,4152,10600,1,550,,BE,Failed,10805052,10805797,10805052.0,openb_pod_list_cpu050.csv
openb-pod-2266,8000,32768,1,1000,,LS,Running,10805077,10806401,10805079.0,openb_pod_list_cpu050.csv
openb-pod-2267,18708,64512,1,1000,,LS,Running,10805309,10805663,10805343.0,openb_pod_list_cpu050.csv
openb-pod-2268,4152,10600,1,550,,BE,Failed,10806552,10806624,10806553.0,openb_pod_list_cpu050.csv
openb-pod-2269,4152,10600,1,270,,BE,Running,10806856,10806918,10806856.0,openb_pod_list_cpu050.csv
openb-pod-2270,3152,5600,1,1000,,BE,Failed,10807151,10807507,10807152.0,openb_pod_list_cpu050.csv
openb-pod-2271,12000,16384,1,1000,,LS,Running,10807233,10807953,10807235.0,openb_pod_list_cpu050.csv
openb-pod-2272,3152,5600,1,1000,,BE,Failed,10807524,10807721,10807524.0,openb_pod_list_cpu050.csv
openb-pod-2273,64200,263168,8,1000,,LS,Failed,10807808,10808333,10807808.0,openb_pod_list_cpu050.csv
openb-pod-2274,3152,5600,1,1000,,BE,Failed,10808475,10808614,10808475.0,openb_pod_list_cpu050.csv
openb-pod-2275,15700,58368,1,1000,,LS,Pending,10810705,10810785,,openb_pod_list_cpu050.csv
openb-pod-2276,4000,30517,1,230,,BE,Running,10810861,10812774,10812633.0,openb_pod_list_cpu050.csv
openb-pod-2277,8000,30517,1,470,,BE,Running,10811262,10811577,10811367.0,openb_pod_list_cpu050.csv
openb-pod-2278,4000,30517,1,230,,BE,Running,10812574,10812704,10812608.0,openb_pod_list_cpu050.csv
openb-pod-2279,4000,15258,1,220,,BE,Running,10812635,10812938,10812635.0,openb_pod_list_cpu050.csv
openb-pod-2280,15700,58368,1,1000,,LS,Running,10812956,10814854,10812992.0,openb_pod_list_cpu050.csv
openb-pod-2281,12000,15360,1,1000,,LS,Running,10813535,10814105,10813539.0,openb_pod_list_cpu050.csv
openb-pod-2282,11908,47104,1,470,,LS,Running,10813787,10815200,10813789.0,openb_pod_list_cpu050.csv
openb-pod-2283,32200,132096,4,1000,,LS,Failed,10814729,10815277,10814729.0,openb_pod_list_cpu050.csv
openb-pod-2284,8200,33792,1,1000,,LS,Failed,10816788,10817909,10816789.0,openb_pod_list_cpu050.csv
openb-pod-2285,64200,263168,8,1000,,LS,Failed,10816842,10817285,10816842.0,openb_pod_list_cpu050.csv
openb-pod-2286,4152,10600,1,370,,BE,Failed,10817016,10817899,10817017.0,openb_pod_list_cpu050.csv
openb-pod-2287,11400,48128,1,1000,,LS,Running,10817078,10880775,10817115.0,openb_pod_list_cpu050.csv
openb-pod-2288,4000,24576,1,1000,,LS,Succeeded,10817103,10821044,10817103.0,openb_pod_list_cpu050.csv
openb-pod-2289,4000,30517,1,230,,BE,Pending,10817123,10817445,,openb_pod_list_cpu050.csv
openb-pod-2290,4152,10600,1,550,,BE,Failed,10817361,10817388,10817362.0,openb_pod_list_cpu050.csv
openb-pod-2291,11908,47104,1,470,,LS,Running,10817365,10817534,10817368.0,openb_pod_list_cpu050.csv
openb-pod-2292,4000,30517,1,230,,BE,Pending,10817371,10817880,,openb_pod_list_cpu050.csv
openb-pod-2293,8000,30517,1,470,,BE,Running,10817877,10819494,10818225.0,openb_pod_list_cpu050.csv
openb-pod-2294,11908,47104,1,470,,LS,Running,10818091,10818680,10818124.0,openb_pod_list_cpu050.csv
openb-pod-2295,4152,10600,1,550,,BE,Failed,10819538,10819590,10819538.0,openb_pod_list_cpu050.csv
openb-pod-2296,3152,5600,1,1000,,BE,Failed,10820259,10820484,10820259.0,openb_pod_list_cpu050.csv
openb-pod-2297,3152,5600,1,1000,,BE,Failed,10820437,10820568,10820437.0,openb_pod_list_cpu050.csv
openb-pod-2298,11400,48128,1,1000,,LS,Running,10821001,10836185,10821035.0,openb_pod_list_cpu050.csv
openb-pod-2299,11400,48128,1,1000,,LS,Running,10821001,10845850,10821004.0,openb_pod_list_cpu050.csv
openb-pod-2300,3152,5600,1,1000,,BE,Failed,10822221,10822421,10822221.0,openb_pod_list_cpu050.csv
openb-pod-2301,3152,5600,1,1000,,BE,Failed,10822334,10822502,10822334.0,openb_pod_list_cpu050.csv
openb-pod-2302,3152,5600,1,1000,,BE,Failed,10825077,10825240,10825077.0,openb_pod_list_cpu050.csv
openb-pod-2303,4152,10600,1,370,,BE,Failed,10826296,10827086,10826296.0,openb_pod_list_cpu050.csv
openb-pod-2304,64200,263168,8,1000,,LS,Failed,10827109,10827662,10827109.0,openb_pod_list_cpu050.csv
openb-pod-2305,8000,30517,1,470,,BE,Pending,10827349,10827524,,openb_pod_list_cpu050.csv
openb-pod-2306,18708,64512,1,1000,,LS,Running,10829494,10830028,10829498.0,openb_pod_list_cpu050.csv
openb-pod-2307,18708,64512,1,1000,,LS,Running,10829496,10829984,10829499.0,openb_pod_list_cpu050.csv
openb-pod-2308,3152,5600,1,1000,,BE,Failed,10831405,10831615,10831405.0,openb_pod_list_cpu050.csv
openb-pod-2309,3152,5600,1,1000,,BE,Failed,10833550,10833776,10833550.0,openb_pod_list_cpu050.csv
openb-pod-2310,11400,48128,1,1000,,LS,Running,10836082,10844187,10836085.0,openb_pod_list_cpu050.csv
openb-pod-2311,3152,5600,1,1000,,BE,Failed,10836319,10836562,10836319.0,openb_pod_list_cpu050.csv
openb-pod-2312,4000,15258,1,50,,BE,Running,10838210,10842274,10838210.0,openb_pod_list_cpu050.csv
openb-pod-2313,4000,15258,1,110,,BE,Running,10838504,10842274,10838504.0,openb_pod_list_cpu050.csv
openb-pod-2314,3152,5600,1,1000,,BE,Failed,10838907,10839158,10838907.0,openb_pod_list_cpu050.csv
openb-pod-2315,6000,8192,1,460,,LS,Running,10839460,10841259,10839463.0,openb_pod_list_cpu050.csv
openb-pod-2316,12000,24576,1,1000,,LS,Running,10840179,10845461,10840180.0,openb_pod_list_cpu050.csv
openb-pod-2317,3152,5600,1,1000,,BE,Failed,10840512,10840792,10840512.0,openb_pod_list_cpu050.csv
openb-pod-2318,4000,30517,1,220,,BE,Running,10840723,10849263,10840726.0,openb_pod_list_cpu050.csv
openb-pod-2319,4000,15258,1,470,,BE,Running,10841132,10842093,10841132.0,openb_pod_list_cpu050.csv
openb-pod-2320,4000,24576,1,1000,,LS,Succeeded,10841196,10845474,10841196.0,openb_pod_list_cpu050.csv
openb-pod-2321,12000,24576,1,1000,,LS,Failed,10842049,10842094,10842081.0,openb_pod_list_cpu050.csv
openb-pod-2322,12000,18432,1,460,,LS,Running,10844679,10856619,10844680.0,openb_pod_list_cpu050.csv
openb-pod-2323,3152,5600,1,1000,,BE,Failed,10845134,10845392,10845134.0,openb_pod_list_cpu050.csv
openb-pod-2324,11400,48128,1,1000,,LS,Running,10845326,10857450,10845361.0,openb_pod_list_cpu050.csv
openb-pod-2325,3152,5600,1,1000,,BE,Failed,10845899,10846146,10845899.0,openb_pod_list_cpu050.csv
openb-pod-2326,3152,5600,1,1000,,BE,Failed,10845973,10846240,10845973.0,openb_pod_list_cpu050.csv
openb-pod-2327,12000,16384,1,1000,,LS,Running,10846473,10848213,10846474.0,openb_pod_list_cpu050.csv
openb-pod-2328,3152,5600,1,1000,,BE,Failed,10847060,10847263,10847060.0,openb_pod_list_cpu050.csv
openb-pod-2329,64200,263168,8,1000,,LS,Failed,10851558,10852057,10851558.0,openb_pod_list_cpu050.csv
openb-pod-2330,64200,263168,8,1000,,LS,Failed,10852028,10852550,10852029.0,openb_pod_list_cpu050.csv
openb-pod-2331,3152,5600,1,1000,,BE,Failed,10852100,10852341,10852101.0,openb_pod_list_cpu050.csv
openb-pod-2332,3152,5600,1,1000,,BE,Failed,10854558,10854764,10854559.0,openb_pod_list_cpu050.csv
openb-pod-2333,6000,22888,1,50,,BE,Running,10855702,10856649,10855706.0,openb_pod_list_cpu050.csv
openb-pod-2334,16200,66560,2,1000,,LS,Pending,10855765,10855820,,openb_pod_list_cpu050.csv
openb-pod-2335,16200,66560,2,1000,,LS,Failed,10855802,10868856,10855802.0,openb_pod_list_cpu050.csv
openb-pod-2336,11400,48128,1,1000,,LS,Running,10856436,10859096,10856469.0,openb_pod_list_cpu050.csv
openb-pod-2337,8000,30517,1,220,,BE,Running,10856564,10857347,10856564.0,openb_pod_list_cpu050.csv
openb-pod-2338,4000,15258,1,320,,BE,Running,10857547,10862107,10857548.0,openb_pod_list_cpu050.csv
openb-pod-2339,3152,5600,1,1000,,BE,Failed,10859037,10859213,10859037.0,openb_pod_list_cpu050.csv
openb-pod-2340,4000,24576,1,1000,,LS,Succeeded,10859127,10863122,10859127.0,openb_pod_list_cpu050.csv
openb-pod-2341,3152,5600,1,1000,,BE,Failed,10859959,10860152,10859959.0,openb_pod_list_cpu050.csv
openb-pod-2342,12000,16384,1,1000,,LS,Running,10861473,10862193,10861474.0,openb_pod_list_cpu050.csv
openb-pod-2343,11400,48128,1,1000,,LS,Running,10861572,10861657,10861607.0,openb_pod_list_cpu050.csv
openb-pod-2344,11400,48128,1,1000,,LS,Pending,10861802,10861853,,openb_pod_list_cpu050.csv
openb-pod-2345,11400,48128,1,1000,,LS,Running,10862700,10862797,10862704.0,openb_pod_list_cpu050.csv
openb-pod-2346,12000,24576,1,1000,,LS,Running,10863158,12902960,10863158.0,openb_pod_list_cpu050.csv
openb-pod-2347,3152,5600,1,1000,,BE,Failed,10863334,10863613,10863334.0,openb_pod_list_cpu050.csv
openb-pod-2348,8000,30517,1,320,,BE,Running,10863407,10865382,10863408.0,openb_pod_list_cpu050.csv
openb-pod-2349,3152,5600,1,1000,,BE,Failed,10863601,10863809,10863601.0,openb_pod_list_cpu050.csv
openb-pod-2350,64200,263168,8,1000,,LS,Failed,10863665,10864271,10863698.0,openb_pod_list_cpu050.csv
openb-pod-2351,11400,48128,1,1000,,LS,Running,10864155,10864894,10864157.0,openb_pod_list_cpu050.csv
openb-pod-2352,3152,5600,1,1000,,BE,Failed,10865100,10865292,10865101.0,openb_pod_list_cpu050.csv
openb-pod-2353,11400,48128,1,1000,,LS,Running,10865488,10869820,10865490.0,openb_pod_list_cpu050.csv
openb-pod-2354,11400,48128,1,1000,,LS,Running,10865602,10872410,10865607.0,openb_pod_list_cpu050.csv
openb-pod-2355,4000,15258,1,320,,BE,Running,10865701,10865890,10865769.0,openb_pod_list_cpu050.csv
openb-pod-2356,11400,48128,1,1000,,LS,Pending,10866035,10866074,,openb_pod_list_cpu050.csv
openb-pod-2357,8000,30517,1,470,,BE,Running,10866234,10867871,10866235.0,openb_pod_list_cpu050.csv
openb-pod-2358,4000,31250,1,1000,,LS,Running,10866848,10871944,10866848.0,openb_pod_list_cpu050.csv
openb-pod-2359,11400,48128,1,1000,,LS,Running,10866881,10870154,10866884.0,openb_pod_list_cpu050.csv
openb-pod-2360,11400,48128,1,1000,,LS,Running,10866939,10883603,10866941.0,openb_pod_list_cpu050.csv
openb-pod-2361,11400,48128,1,1000,,LS,Running,10867195,10869574,10867197.0,openb_pod_list_cpu050.csv
openb-pod-2362,11400,48128,1,1000,,LS,Running,10867336,10869646,10867339.0,openb_pod_list_cpu050.csv
openb-pod-2363,3152,5600,1,1000,,BE,Failed,10867709,10867910,10867709.0,openb_pod_list_cpu050.csv
openb-pod-2364,11908,47104,1,470,,LS,Running,10867736,10867889,10867841.0,openb_pod_list_cpu050.csv
openb-pod-2365,11908,47104,1,470,,LS,Running,10868104,10869702,10868141.0,openb_pod_list_cpu050.csv
openb-pod-2366,8000,30517,1,470,,BE,Running,10868106,10868587,10868489.0,openb_pod_list_cpu050.csv
openb-pod-2367,12000,23552,1,1000,,LS,Running,10868260,10869400,10868260.0,openb_pod_list_cpu050.csv
openb-pod-2368,11908,47104,1,470,,LS,Running,10868293,10869611,10868366.0,openb_pod_list_cpu050.csv
openb-pod-2369,11400,48128,1,1000,,LS,Running,10868882,10869051,10868916.0,openb_pod_list_cpu050.csv
openb-pod-2370,12000,24576,1,1000,,Burstable,Failed,10869398,10875966,10869398.0,openb_pod_list_cpu050.csv
openb-pod-2371,11400,48128,1,1000,,LS,Running,10869509,10883603,10869512.0,openb_pod_list_cpu050.csv
openb-pod-2372,11400,48128,1,1000,,LS,Running,10870018,10870077,10870021.0,openb_pod_list_cpu050.csv
openb-pod-2373,11400,48128,1,1000,,LS,Running,10870103,10877367,10870207.0,openb_pod_list_cpu050.csv
openb-pod-2374,12000,24576,1,1000,,LS,Running,10870472,10871042,10870505.0,openb_pod_list_cpu050.csv
openb-pod-2375,11908,47104,1,470,,LS,Running,10870567,10871933,10870570.0,openb_pod_list_cpu050.csv
openb-pod-2376,11908,47104,1,470,,LS,Pending,10871875,10871931,,openb_pod_list_cpu050.csv
openb-pod-2377,3152,5600,1,1000,,BE,Failed,10872069,10872119,10872069.0,openb_pod_list_cpu050.csv
openb-pod-2378,3152,5600,1,1000,,BE,Failed,10873060,10873190,10873060.0,openb_pod_list_cpu050.csv
openb-pod-2379,4000,15258,1,220,,BE,Running,10874255,10883087,10874256.0,openb_pod_list_cpu050.csv
openb-pod-2380,4152,10600,1,550,,BE,Failed,10876404,10876432,10876404.0,openb_pod_list_cpu050.csv
openb-pod-2381,11400,48128,1,1000,,LS,Running,10876605,10877215,10876607.0,openb_pod_list_cpu050.csv
openb-pod-2382,18708,64512,1,1000,,LS,Running,10876727,10878422,10876729.0,openb_pod_list_cpu050.csv
